ods_code,provider,cancer,care,total_trt,less62wt,more62wt,wtgrp1,wtgrp2,wtgrp3,wtgrp4,wtgrp5,wtgrp6,wtgrp7,wtgrp8,breachpercent,shmi_value,shmi_banding,SHMI_merge,beds_day,bedDay_merge,beds_night,bedNight_merge,_Anaesthetics,_Clinical_oncology,_Emergency_Medicine,_General_medicine_group,_Pathology_group,_Radiology_group,_Surgical_group,hee_region_code,hee_regions,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,totstaff_merge,medstaff_merge,_Nurse_HealthVisitors,_STT,_Support_Clinical,_Support_STT,nonmedstaff_merge,ytd_plan,ytd_actual,finance_merge
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Breast,ADMITTED,31,25.5,5.5,2,0,9.5,14,3,1,0,1.5,.17741935,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lung,NON-ADMITTED,11,8,3,1,.5,4.5,2,2,0,0,1,.27272728,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Breast,ALL CARE,36,30.5,5.5,4,2,10.5,14,3,1,0,1.5,.15277778,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,20,10.5,9.5,1,2,2,5.5,1,4.5,3,1,.47499999,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Breast,NON-ADMITTED,5,5,0,2,2,1,0,0,0,0,0,0,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lung,ALL CARE,25.5,16.5,9,3,1.5,5,7,4.5,1,1.5,2,.35294119,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,19,9.5,9.5,0,2,2,5.5,1,4.5,3,1,.5,1.0362999,2,matched (3),67.31111111111112,matched (3),637,matched (3),51.549999,,,194.86301,17,24.5,128.86818,YDF22, East of England,180.02936,,74.870003,,,,46.5,,,,matched (3),matched (3),1104.5891,327.40146,1099.4977,257.57669,matched (3),-15443,-13698,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Lower Gastrointestinal,ALL CARE,19.5,14.5,5,3,1,3,7.5,2.5,1.5,1,0,.25641027,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Lower Gastrointestinal,NON-ADMITTED,3,1,2,0,0,0,1,1.5,.5,0,0,.66666669,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Breast,ALL CARE,27,27,0,13,5,3,6,0,0,0,0,0,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Lower Gastrointestinal,ADMITTED,16.5,13.5,3,3,1,3,6.5,1,1,1,0,.18181819,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Lung,ALL CARE,7,5.5,1.5,2,2,1,.5,1,0,.5,0,.21428572,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Lung,ADMITTED,1.5,1,.5,1,0,0,0,0,0,.5,0,.33333334,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Breast,ADMITTED,19,19,0,7,5,3,4,0,0,0,0,0,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Breast,NON-ADMITTED,8,8,0,6,0,0,2,0,0,0,0,0,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RC1,BEDFORD HOSPITAL NHS TRUST,Lung,NON-ADMITTED,5.5,4.5,1,1,2,1,.5,1,0,0,0,.18181819,1.049,2,matched (3),27.11111111111111,matched (3),384,matched (3),44.099998,,31,85.175003,10.65,,,YDF22, East of England,109.85,,,,69.574997,20.5,22.35,,,,matched (3),matched (3),675.86371,251.84668,539.0835,144.39845,matched (3),-10200,-8300,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,21,19.5,1.5,3,4,2,10.5,1,0,0,.5,.071428575,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Breast,ADMITTED,23.5,23.5,0,3,9,4,7.5,0,0,0,0,0,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Lung,NON-ADMITTED,4,2,2,0,1,1,0,1.5,0,0,.5,.5,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,16.5,15.5,1,2,2,1,10.5,1,0,0,0,.060606062,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Lung,ALL CARE,36,19.5,16.5,2.5,1,5.5,10.5,5,7,1.5,3,.45833334,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Lung,ADMITTED,32,17.5,14.5,2.5,0,4.5,10.5,3.5,7,1.5,2.5,.453125,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Breast,ALL CARE,26.5,26.5,0,6,9,4,7.5,0,0,0,0,0,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Breast,NON-ADMITTED,3,3,0,3,0,0,0,0,0,0,0,0,1.1425,1,matched (3),66.13333333333334,matched (3),759.8777777777777,matched (3),66.800003,,41.025002,157.29659,,21.495501,112.09091,YDF31, North West,168.0246,13.5,18.4925,5.0999999,116.5,,,,,,matched (3),matched (3),1939.517,801.09332,1349.2697,350.75598,matched (3),62,3036,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,3,3,0,1,1,0,1,0,0,0,0,0,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Lung,ADMITTED,8,8,0,1,2,2,3,0,0,0,0,0,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Breast,NON-ADMITTED,11.5,11,.5,3,0,1.5,6.5,.5,0,0,0,.043478262,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Lung,ALL CARE,17,16.5,.5,1.5,3.5,5,6.5,0,0,.5,0,.029411765,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Breast,ALL CARE,32,30,2,4,2,9.5,14.5,1.5,0,.5,0,.0625,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Lower Gastrointestinal,NON-ADMITTED,5.5,5,.5,2,1,.5,1.5,.5,0,0,0,.090909094,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Breast,ADMITTED,20.5,19,1.5,1,2,8,8,1,0,.5,0,.073170729,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Lung,NON-ADMITTED,9,8.5,.5,.5,1.5,3,3.5,0,0,.5,0,.055555556,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RMC,BOLTON NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,8.5,8,.5,3,2,.5,2.5,.5,0,0,0,.05882353,1.0432,2,matched (3),43.65555555555556,matched (3),599.3333333333334,matched (3),69.575005,,35.275002,120.43636,,17.825001,105.44227,YDF31, North West,153.965,9.9499998,,,73.400002,,,,.96362996,,matched (3),matched (3),1440.0249,598.70685,1272.2505,256.47308,matched (3),11901,15606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Breast,NON-ADMITTED,5,5,0,2,1,1,1,0,0,0,0,0,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Lung,NON-ADMITTED,4,3.5,.5,0,1,1.5,1,0,0,0,.5,.125,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Breast,ALL CARE,36.5,35,1.5,4,7,14,10,1.5,0,0,0,.04109589,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Lung,ADMITTED,7.5,5.5,2,0,0,3,2.5,1.5,0,0,.5,.26666668,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,14.5,10,4.5,2,0,2,6,2,1,1.5,0,.31034482,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Lung,ALL CARE,11.5,9,2.5,0,1,4.5,3.5,1.5,0,0,1,.2173913,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,17,10.5,6.5,2,0,2,6.5,2,2.5,2,0,.38235295,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Breast,ADMITTED,31.5,30,1.5,2,6,13,9,1.5,0,0,0,.047619049,.97479999,2,matched (3),113.8555555555556,matched (3),648.2222222222222,matched (3),84.113586,,50.815998,192.7384,23.4,21.950001,143.97273,YDF23, Yorkshire and the Humber,221.10722,7.7550898,12.875,,120.7625,51.599998,52.799999,49,,,matched (3),matched (3),1309.9866,541.45734,1163.4994,213.88023,matched (3),9009,10606,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Lower Gastrointestinal,NON-ADMITTED,16.5,9.5,7,0,1,1,7.5,2,2,0,3,.42424244,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Breast,ADMITTED,50.5,48.5,2,1,7,9,31.5,0,1,0,1,.03960396,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Lung,NON-ADMITTED,11.5,10,1.5,3,3,1,3,1.5,0,0,0,.13043478,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Lower Gastrointestinal,ADMITTED,19,9.5,9.5,3,0,1,5.5,2,3,2.5,2,.5,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Breast,ALL CARE,61.5,59.5,2,7,9,10,33.5,0,1,0,1,.032520324,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Lower Gastrointestinal,ALL CARE,35.5,19,16.5,3,1,2,13,4,5,2.5,5,.46478873,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Lung,ADMITTED,14.5,13.5,1,0,0,3,10.5,.5,0,0,.5,.068965517,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Lung,ALL CARE,26,23.5,2.5,3,3,4,13.5,2,0,0,.5,.096153848,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Breast,NON-ADMITTED,11,11,0,6,2,1,2,0,0,0,0,0,.96319997,2,matched (3),59,matched (3),815,matched (3),151.67317,26.150002,84.311913,356.50595,31.699999,48.059731,257.33365,YDF29," Kent, Surrey and Sussex",382.51276,14.73828,22.84305,,400.04599,,62.599998,72.8125,.18182001,,matched (3),matched (3),2079.7058,825.52252,1519.7224,348.26086,matched (3),-15570,-68501,matched (3)
RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Lung,NON-ADMITTED,7,6,1,1,0,4,1,0,.5,0,.5,.14285715,.93660003,2,matched (3),21.66666666666667,matched (3),713,matched (3),82.07795,4.4499998,31.815001,188.31477,30.875,14.875,154.42955,YDF25, Thames Valley,200.66681,10.65455,48.237499,,108.65,40.599998,46.875,50,.15341,,matched (3),matched (3),1505.5095,637.20111,1352.0261,254.14355,matched (3),5157,-1759,matched (3)
RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Lung,ALL CARE,16.5,11.5,5,2,1,5.5,3,2,2.5,0,.5,.30303031,.93660003,2,matched (3),21.66666666666667,matched (3),713,matched (3),82.07795,4.4499998,31.815001,188.31477,30.875,14.875,154.42955,YDF25, Thames Valley,200.66681,10.65455,48.237499,,108.65,40.599998,46.875,50,.15341,,matched (3),matched (3),1505.5095,637.20111,1352.0261,254.14355,matched (3),5157,-1759,matched (3)
RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Breast,ALL CARE,50,49,1,20,12,11,6,0,1,0,0,.02,.93660003,2,matched (3),21.66666666666667,matched (3),713,matched (3),82.07795,4.4499998,31.815001,188.31477,30.875,14.875,154.42955,YDF25, Thames Valley,200.66681,10.65455,48.237499,,108.65,40.599998,46.875,50,.15341,,matched (3),matched (3),1505.5095,637.20111,1352.0261,254.14355,matched (3),5157,-1759,matched (3)
